Verbundene, kürzlich erstellte Speicherauszugsprotokolle für App cuba-ordermanagement in Organisation cuba-ordermanagement / Bereich development als mario@die-davids.de...

2016-03-09T11:33:20.19+0100 [APP/0]      OUT 10:33:20.193 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating instance of bean 'cuba_ConfigStorageMBean'
2016-03-09T11:33:20.32+0100 [APP/0]      OUT 10:33:20.324 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_ScreensHelper': AutowiredFieldElement for protected com.haulmont.cuba.core.global.Resources com.haulmont.cuba.gui.ScreensHelper.resources
2016-03-09T11:33:20.32+0100 [APP/0]      OUT 10:33:20.327 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Finished creating instance of bean 'cuba_ScreensHelper'
2016-03-09T11:33:20.35+0100 [APP/0]      OUT 10:33:20.354 [localhost-startStop-1] DEBUG o.s.beans.CachedIntrospectionResults - Not strongly caching class [com.haulmont.cuba.gui.config.PermissionConfig] because it is not cache-safe
2016-03-09T11:33:20.35+0100 [APP/0]      OUT 10:33:20.355 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_PermissionConfig': AutowiredFieldElement for protected com.haulmont.cuba.core.app.dynamicattributes.DynamicAttributes com.haulmont.cuba.gui.config.PermissionConfig.dynamicAttributes
2016-03-09T11:33:20.35+0100 [APP/0]      OUT 10:33:20.356 [localhost-startStop-1] DEBUG o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowiring by type from bean name 'cuba_PermissionConfig' to bean named 'cuba_DynamicAttributesService'
2016-03-09T11:33:20.36+0100 [APP/0]      OUT 10:33:20.360 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Returning cached instance of singleton bean 'cuba_MetadataTools'
2016-03-09T11:33:20.36+0100 [APP/0]      OUT 10:33:20.360 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_PermissionConfig': AutowiredFieldElement for private com.haulmont.cuba.gui.config.MenuConfig com.haulmont.cuba.gui.config.PermissionConfig.menuConfig
2016-03-09T11:33:20.36+0100 [APP/0]      OUT 10:33:20.361 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Returning cached instance of singleton bean 'cuba_WindowConfig'
2016-03-09T11:33:20.36+0100 [APP/0]      OUT 10:33:20.361 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_PermissionConfig': AutowiredFieldElement for private com.haulmont.cuba.core.global.Resources com.haulmont.cuba.gui.config.PermissionConfig.resources
2016-03-09T11:33:20.36+0100 [APP/0]      OUT 10:33:20.361 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_PermissionConfig': AutowiredFieldElement for private com.haulmont.cuba.core.global.Messages com.haulmont.cuba.gui.config.PermissionConfig.messages
2016-03-09T11:33:20.36+0100 [APP/0]      OUT 10:33:20.361 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Returning cached instance of singleton bean 'cuba_Messages'
2016-03-09T11:33:20.36+0100 [APP/0]      OUT 10:33:20.361 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_PermissionConfig': AutowiredFieldElement for private com.haulmont.cuba.core.global.Metadata com.haulmont.cuba.gui.config.PermissionConfig.metadata
2016-03-09T11:33:20.36+0100 [APP/0]      OUT 10:33:20.361 [localhost-startStop-1] DEBUG o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowiring by type from bean name 'cuba_PermissionConfig' to bean named 'cuba_Metadata'
2016-03-09T11:33:20.36+0100 [APP/0]      OUT 10:33:20.368 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Registered injected element on class [com.haulmont.cuba.gui.upload.FileUploading]: ResourceElement for protected com.haulmont.cuba.core.sys.remoting.ClusterInvocationSupport com.haulmont.cuba.gui.upload.FileUploading.clusterInvocationSupport
2016-03-09T11:33:20.37+0100 [APP/0]      OUT 10:33:20.371 [localhost-startStop-1] DEBUG o.s.beans.CachedIntrospectionResults - Not strongly caching class [com.haulmont.cuba.gui.upload.FileUploading] because it is not cache-safe
2016-03-09T11:33:20.37+0100 [APP/0]      OUT 10:33:20.371 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Registered injected element on class [com.haulmont.cuba.gui.upload.FileUploading]: AutowiredFieldElement for protected com.haulmont.cuba.core.global.UuidSource com.haulmont.cuba.gui.upload.FileUploading.uuidSource
2016-03-09T11:33:20.37+0100 [APP/0]      OUT 10:33:20.371 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Registered injected element on class [com.haulmont.cuba.gui.upload.FileUploading]: AutowiredFieldElement for protected com.haulmont.cuba.core.global.UserSessionSource com.haulmont.cuba.gui.upload.FileUploading.userSessionSource
2016-03-09T11:33:20.37+0100 [APP/0]      OUT 10:33:20.371 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_FileUploading': ResourceElement for protected com.haulmont.cuba.core.sys.remoting.ClusterInvocationSupport com.haulmont.cuba.gui.upload.FileUploading.clusterInvocationSupport
2016-03-09T11:33:20.37+0100 [APP/0]      OUT 10:33:20.371 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_FileUploading': AutowiredFieldElement for protected com.haulmont.cuba.core.global.UuidSource com.haulmont.cuba.gui.upload.FileUploading.uuidSource
2016-03-09T11:33:20.37+0100 [APP/0]      OUT 10:33:20.373 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Returning cached instance of singleton bean 'cuba_UuidSource'
2016-03-09T11:33:20.37+0100 [APP/0]      OUT 10:33:20.373 [localhost-startStop-1] DEBUG o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowiring by type from bean name 'cuba_FileUploading' to bean named 'cuba_UuidSource'
2016-03-09T11:33:20.37+0100 [APP/0]      OUT 10:33:20.373 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_FileUploading': AutowiredFieldElement for protected com.haulmont.cuba.core.global.TimeSource com.haulmont.cuba.gui.upload.FileUploading.timeSource
2016-03-09T11:33:20.37+0100 [APP/0]      OUT 10:33:20.374 [localhost-startStop-1] DEBUG o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowiring by type from bean name 'cuba_FileUploading' to bean named 'cuba_UserSessionSource'
2016-03-09T11:33:20.37+0100 [APP/0]      OUT 10:33:20.374 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_FileUploading': AutowiredMethodElement for public void com.haulmont.cuba.gui.upload.FileUploading.setConfiguration(com.haulmont.cuba.core.global.Configuration)
2016-03-09T11:33:20.37+0100 [APP/0]      OUT 10:33:20.374 [localhost-startStop-1] DEBUG o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowiring by type from bean name 'cuba_FileUploading' to bean named 'cuba_Configuration'
2016-03-09T11:33:20.37+0100 [APP/0]      OUT 10:33:20.375 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating instance of bean 'cuba_ThemeConstantsRepository'
2016-03-09T11:33:20.38+0100 [APP/0]      OUT 10:33:20.380 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_ThemeConstantsRepository': AutowiredFieldElement for protected com.haulmont.cuba.core.global.Resources com.haulmont.cuba.gui.theme.ThemeConstantsRepository.resources
2016-03-09T11:33:20.38+0100 [APP/0]      OUT 10:33:20.380 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Finished creating instance of bean 'cuba_ThemeConstantsRepository'
2016-03-09T11:33:20.38+0100 [APP/0]      OUT 10:33:20.380 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating shared instance of singleton bean 'cuba_UniqueConstraintViolationHandler'
2016-03-09T11:33:20.38+0100 [APP/0]      OUT 10:33:20.380 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating instance of bean 'cuba_UniqueConstraintViolationHandler'
2016-03-09T11:33:20.38+0100 [APP/0]      OUT 10:33:20.382 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Registered injected element on class [com.haulmont.cuba.gui.exception.UniqueConstraintViolationHandler]: AutowiredFieldElement for protected com.haulmont.cuba.core.global.Messages com.haulmont.cuba.gui.exception.UniqueConstraintViolationHandler.messages
2016-03-09T11:33:20.38+0100 [APP/0]      OUT 10:33:20.382 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Eagerly caching bean 'cuba_UniqueConstraintViolationHandler' to allow for resolving potential circular references
2016-03-09T11:33:20.38+0100 [APP/0]      OUT 10:33:20.384 [localhost-startStop-1] DEBUG o.s.beans.CachedIntrospectionResults - Not strongly caching class [com.haulmont.cuba.gui.exception.UniqueConstraintViolationHandler] because it is not cache-safe
2016-03-09T11:33:20.38+0100 [APP/0]      OUT 10:33:20.384 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_UniqueConstraintViolationHandler': AutowiredFieldElement for protected com.haulmont.cuba.core.global.Messages com.haulmont.cuba.gui.exception.UniqueConstraintViolationHandler.messages
2016-03-09T11:33:20.38+0100 [APP/0]      OUT 10:33:20.384 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Returning cached instance of singleton bean 'cuba_Messages'
2016-03-09T11:33:20.38+0100 [APP/0]      OUT 10:33:20.384 [localhost-startStop-1] DEBUG o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowiring by type from bean name 'cuba_UniqueConstraintViolationHandler' to bean named 'cuba_Messages'
2016-03-09T11:33:20.38+0100 [APP/0]      OUT 10:33:20.384 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_UniqueConstraintViolationHandler': AutowiredFieldElement for protected com.haulmont.cuba.core.global.ExceptionHandlersConfig com.haulmont.cuba.gui.exception.UniqueConstraintViolationHandler.exceptionHandlersConfig
2016-03-09T11:33:20.38+0100 [APP/0]      OUT 10:33:20.384 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Returning cached instance of singleton bean 'cuba_Configuration'
2016-03-09T11:33:20.38+0100 [APP/0]      OUT 10:33:20.385 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Finished creating instance of bean 'cuba_UniqueConstraintViolationHandler'
2016-03-09T11:33:20.38+0100 [APP/0]      OUT 10:33:20.385 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating shared instance of singleton bean 'cuba_UnfetchedAttributeAccessExceptionHandler'
2016-03-09T11:33:20.38+0100 [APP/0]      OUT 10:33:20.385 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Eagerly caching bean 'cuba_UnfetchedAttributeAccessExceptionHandler' to allow for resolving potential circular references
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.389 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating shared instance of singleton bean 'cuba_FileStorageExceptionHandler'
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.389 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating instance of bean 'cuba_FileStorageExceptionHandler'
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.390 [localhost-startStop-1] DEBUG o.s.beans.CachedIntrospectionResults - Not strongly caching class [com.haulmont.cuba.gui.exception.FileStorageExceptionHandler] because it is not cache-safe
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.391 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_FileStorageExceptionHandler': AutowiredFieldElement for protected com.haulmont.cuba.core.global.Messages com.haulmont.cuba.gui.exception.FileStorageExceptionHandler.messages
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.391 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Returning cached instance of singleton bean 'cuba_Messages'
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.391 [localhost-startStop-1] DEBUG o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowiring by type from bean name 'cuba_FileStorageExceptionHandler' to bean named 'cuba_Messages'
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.391 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Finished creating instance of bean 'cuba_FileStorageExceptionHandler'
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.391 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating shared instance of singleton bean 'cuba_NumericOverflowExceptionHandler'
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.391 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating instance of bean 'cuba_NumericOverflowExceptionHandler'
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.391 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Eagerly caching bean 'cuba_NumericOverflowExceptionHandler' to allow for resolving potential circular references
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.393 [localhost-startStop-1] DEBUG o.s.beans.CachedIntrospectionResults - Not strongly caching class [com.haulmont.cuba.gui.exception.NumericOverflowExceptionHandler] because it is not cache-safe
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.396 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Finished creating instance of bean 'cuba_NumericOverflowExceptionHandler'
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.396 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating shared instance of singleton bean 'cuba_OptimisticExceptionHandler'
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.396 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating instance of bean 'cuba_OptimisticExceptionHandler'
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.396 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Registered injected element on class [com.haulmont.cuba.gui.exception.OptimisticExceptionHandler]: AutowiredFieldElement for protected com.haulmont.cuba.core.global.Messages com.haulmont.cuba.gui.exception.OptimisticExceptionHandler.messages
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.396 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Eagerly caching bean 'cuba_OptimisticExceptionHandler' to allow for resolving potential circular references
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.398 [localhost-startStop-1] DEBUG o.s.beans.CachedIntrospectionResults - Not strongly caching class [com.haulmont.cuba.gui.exception.OptimisticExceptionHandler] because it is not cache-safe
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.398 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_OptimisticExceptionHandler': AutowiredFieldElement for protected com.haulmont.cuba.core.global.Messages com.haulmont.cuba.gui.exception.OptimisticExceptionHandler.messages
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.398 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Returning cached instance of singleton bean 'cuba_Messages'
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.398 [localhost-startStop-1] DEBUG o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowiring by type from bean name 'cuba_OptimisticExceptionHandler' to bean named 'cuba_Messages'
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.399 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Finished creating instance of bean 'cuba_OptimisticExceptionHandler'
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.399 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating shared instance of singleton bean 'cuba_EntityAccessExceptionHandler'
2016-03-09T11:33:20.39+0100 [APP/0]      OUT 10:33:20.399 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating instance of bean 'cuba_EntityAccessExceptionHandler'
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.400 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Registered injected element on class [com.haulmont.cuba.gui.exception.EntityAccessExceptionHandler]: AutowiredFieldElement for protected com.haulmont.cuba.core.global.Messages com.haulmont.cuba.gui.exception.EntityAccessExceptionHandler.messages
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.400 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Eagerly caching bean 'cuba_EntityAccessExceptionHandler' to allow for resolving potential circular references
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.401 [localhost-startStop-1] DEBUG o.s.beans.CachedIntrospectionResults - Not strongly caching class [com.haulmont.cuba.gui.exception.EntityAccessExceptionHandler] because it is not cache-safe
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.401 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_EntityAccessExceptionHandler': AutowiredFieldElement for protected com.haulmont.cuba.core.global.Messages com.haulmont.cuba.gui.exception.EntityAccessExceptionHandler.messages
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.401 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Returning cached instance of singleton bean 'cuba_Messages'
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.401 [localhost-startStop-1] DEBUG o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowiring by type from bean name 'cuba_EntityAccessExceptionHandler' to bean named 'cuba_Messages'
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.402 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Finished creating instance of bean 'cuba_EntityAccessExceptionHandler'
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.402 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating shared instance of singleton bean 'cuba_AccessDeniedHandler'
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.402 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating instance of bean 'cuba_AccessDeniedHandler'
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.403 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Registered injected element on class [com.haulmont.cuba.gui.exception.AccessDeniedHandler]: AutowiredFieldElement for protected com.haulmont.cuba.core.global.Messages com.haulmont.cuba.gui.exception.AccessDeniedHandler.messages
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.403 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Eagerly caching bean 'cuba_AccessDeniedHandler' to allow for resolving potential circular references
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.405 [localhost-startStop-1] DEBUG o.s.beans.CachedIntrospectionResults - Not strongly caching class [com.haulmont.cuba.gui.exception.AccessDeniedHandler] because it is not cache-safe
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.405 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_AccessDeniedHandler': AutowiredFieldElement for protected com.haulmont.cuba.core.global.Messages com.haulmont.cuba.gui.exception.AccessDeniedHandler.messages
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.405 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Returning cached instance of singleton bean 'cuba_Messages'
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.405 [localhost-startStop-1] DEBUG o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - Autowiring by type from bean name 'cuba_AccessDeniedHandler' to bean named 'cuba_Messages'
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.405 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Finished creating instance of bean 'cuba_AccessDeniedHandler'
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.405 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating shared instance of singleton bean 'cuba_NoSuchScreenHandler'
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.405 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Creating instance of bean 'cuba_NoSuchScreenHandler'
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.406 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Registered injected element on class [com.haulmont.cuba.gui.exception.NoSuchScreenHandler]: AutowiredFieldElement for protected com.haulmont.cuba.core.global.Messages com.haulmont.cuba.gui.exception.NoSuchScreenHandler.messages
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.406 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Eagerly caching bean 'cuba_NoSuchScreenHandler' to allow for resolving potential circular references
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.408 [localhost-startStop-1] DEBUG o.s.beans.CachedIntrospectionResults - Not strongly caching class [com.haulmont.cuba.gui.exception.NoSuchScreenHandler] because it is not cache-safe
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.408 [localhost-startStop-1] DEBUG o.s.b.f.annotation.InjectionMetadata - Processing injected element of bean 'cuba_NoSuchScreenHandler': AutowiredFieldElement for protected com.haulmont.cuba.core.global.Messages com.haulmont.cuba.gui.exception.NoSuchScreenHandler.messages
2016-03-09T11:33:20.40+0100 [APP/0]      OUT 10:33:20.408 [localhost-startStop-1] DEBUG c.h.c.c.s.CubaDefaultListableBeanFactory - Returning cached instance of singleton bean 'cuba_Messages'
